"";"taxon";"type";"X1";"X2";"X3";"X4"
"711";"other";"signal";0;0,294117647058824;0,470588235294118;0,235294117647059
"712";"other";"signal";0,1;0,25;0,35;0,3
"713";"other";"signal";0,136363636363636;0,318181818181818;0,409090909090909;0,136363636363636
"714";"other";"signal";0,16;0,2;0,32;0,32
"715";"other";"signal";0,15;0,25;0,35;0,25
"716";"other";"signal";0,04;0,36;0,48;0,12
"717";"other";"signal";0,142857142857143;0,285714285714286;0,476190476190476;0,0952380952380952
"718";"other";"signal";0,142857142857143;0,19047619047619;0,428571428571429;0,238095238095238
"719";"other";"signal";0,24;0,32;0,4;0,04
"720";"other";"signal";0,142857142857143;0,142857142857143;0,428571428571429;0,285714285714286
"721";"other";"signal";0,15;0,25;0,45;0,15
"722";"other";"signal";0;0,266666666666667;0,533333333333333;0,2
"723";"other";"signal";0;0,266666666666667;0,533333333333333;0,2
"724";"other";"signal";0;0,2;0,533333333333333;0,266666666666667
"725";"other";"signal";0,0588235294117647;0,235294117647059;0,294117647058824;0,411764705882353
"726";"other";"signal";0,0909090909090909;0,318181818181818;0,409090909090909;0,181818181818182
"727";"other";"signal";0,161290322580645;0,32258064516129;0,354838709677419;0,161290322580645
"728";"other";"signal";0,0833333333333333;0,25;0,5;0,166666666666667
"729";"other";"signal";0,0833333333333333;0,25;0,5;0,166666666666667
"730";"other";"signal";0,0714285714285714;0,357142857142857;0,428571428571429;0,142857142857143
"731";"other";"signal";0,125;0,1875;0,4375;0,25
"732";"other";"signal";0,261904761904762;0,238095238095238;0,214285714285714;0,285714285714286
"733";"other";"signal";0,148148148148148;0,222222222222222;0,333333333333333;0,296296296296296
"734";"other";"signal";0,0952380952380952;0,333333333333333;0,476190476190476;0,0952380952380952
"735";"other";"signal";0,166666666666667;0,125;0,416666666666667;0,291666666666667
"736";"other";"signal";0,1;0,2;0,45;0,25
"737";"other";"signal";0,12;0,16;0,48;0,24
"738";"other";"signal";0,2;0,08;0,44;0,28
"739";"other";"signal";0,0555555555555556;0,222222222222222;0,333333333333333;0,388888888888889
"740";"other";"signal";0,153846153846154;0,269230769230769;0,5;0,0769230769230769
"741";"other";"signal";0,16;0,28;0,36;0,2
"742";"other";"signal";0,12;0,24;0,36;0,28
"743";"other";"signal";0,111111111111111;0,0555555555555556;0,444444444444444;0,388888888888889
"744";"other";"signal";0,0588235294117647;0,176470588235294;0,411764705882353;0,352941176470588
"745";"other";"signal";0,125;0,375;0,416666666666667;0,0833333333333333
"746";"other";"signal";0,192307692307692;0,192307692307692;0,423076923076923;0,192307692307692
"747";"other";"signal";0,0769230769230769;0,5;0,384615384615385;0,0384615384615385
"748";"other";"signal";0,125;0,375;0,416666666666667;0,0833333333333333
"749";"other";"signal";0,0869565217391304;0,304347826086957;0,217391304347826;0,391304347826087
"750";"other";"signal";0,2;0,1;0,5;0,2
"751";"other";"signal";0,0526315789473684;0,315789473684211;0,473684210526316;0,157894736842105
"752";"other";"signal";0,0952380952380952;0,19047619047619;0,571428571428571;0,142857142857143
"753";"other";"signal";0,105263157894737;0,157894736842105;0,315789473684211;0,421052631578947
"754";"other";"signal";0,0588235294117647;0,117647058823529;0,588235294117647;0,235294117647059
"755";"other";"signal";0,0740740740740741;0,259259259259259;0,555555555555556;0,111111111111111
"756";"other";"signal";0,266666666666667;0,311111111111111;0,355555555555556;0,0666666666666667
"757";"other";"signal";0,0526315789473684;0,210526315789474;0,421052631578947;0,315789473684211
"758";"other";"signal";0,189189189189189;0,297297297297297;0,378378378378378;0,135135135135135
"759";"other";"signal";0,0588235294117647;0,117647058823529;0,470588235294118;0,352941176470588
"760";"other";"signal";0,148148148148148;0,259259259259259;0,37037037037037;0,222222222222222
"761";"other";"signal";0,1;0,2;0,5;0,2
"762";"other";"signal";0,153846153846154;0,269230769230769;0,423076923076923;0,153846153846154
"763";"other";"signal";0,0952380952380952;0,238095238095238;0,428571428571429;0,238095238095238
"764";"other";"signal";0,05;0,3;0,4;0,25
"765";"other";"signal";0,130434782608696;0,260869565217391;0,434782608695652;0,173913043478261
"766";"other";"signal";0,111111111111111;0,222222222222222;0,444444444444444;0,222222222222222
"767";"other";"signal";0,217391304347826;0,173913043478261;0,521739130434783;0,0869565217391304
"768";"other";"signal";0,05;0,2;0,4;0,35
"769";"other";"signal";0,142857142857143;0,285714285714286;0,428571428571429;0,142857142857143
"770";"other";"signal";0,157894736842105;0,263157894736842;0,473684210526316;0,105263157894737
"771";"other";"signal";0,0625;0,125;0,5;0,3125
"772";"other";"signal";0,133333333333333;0,233333333333333;0,433333333333333;0,2
"773";"other";"signal";0,0769230769230769;0,307692307692308;0,538461538461538;0,0769230769230769
"774";"other";"signal";0,0909090909090909;0,409090909090909;0,454545454545455;0,0454545454545455
"775";"other";"signal";0,107142857142857;0,357142857142857;0,321428571428571;0,214285714285714
"776";"other";"signal";0,0645161290322581;0,354838709677419;0,387096774193548;0,193548387096774
"777";"other";"signal";0,0952380952380952;0,19047619047619;0,476190476190476;0,238095238095238
"778";"other";"signal";0,107142857142857;0,357142857142857;0,428571428571429;0,107142857142857
"779";"other";"signal";0,05;0,3;0,55;0,1
"780";"other";"signal";0,133333333333333;0,0666666666666667;0,6;0,2
"781";"other";"signal";0;0,176470588235294;0,529411764705882;0,294117647058824
"782";"other";"signal";0,0625;0,1875;0,4375;0,3125
"783";"other";"signal";0;0,176470588235294;0,352941176470588;0,470588235294118
"784";"other";"signal";0,1;0,3;0,4;0,2
"785";"other";"signal";0,28;0,16;0,4;0,16
"786";"other";"signal";0,16;0,2;0,52;0,12
"787";"other";"signal";0,111111111111111;0,259259259259259;0,444444444444444;0,185185185185185
"788";"other";"signal";0,0588235294117647;0,235294117647059;0,470588235294118;0,235294117647059
"789";"other";"signal";0,136363636363636;0,227272727272727;0,454545454545455;0,181818181818182
"790";"other";"signal";0,111111111111111;0,166666666666667;0,388888888888889;0,333333333333333
"791";"other";"signal";0,136363636363636;0,227272727272727;0,454545454545455;0,181818181818182
"792";"other";"signal";0,105263157894737;0,105263157894737;0,421052631578947;0,368421052631579
"793";"other";"signal";0,210526315789474;0,157894736842105;0,473684210526316;0,157894736842105
"794";"other";"signal";0,166666666666667;0,133333333333333;0,5;0,2
"795";"other";"signal";0,0689655172413793;0,172413793103448;0,586206896551724;0,172413793103448
"796";"other";"signal";0,157894736842105;0,157894736842105;0,421052631578947;0,263157894736842
"797";"other";"signal";0,105263157894737;0,157894736842105;0,526315789473684;0,210526315789474
"798";"other";"signal";0,0869565217391304;0,260869565217391;0,391304347826087;0,260869565217391
"799";"other";"signal";0,0869565217391304;0,260869565217391;0,434782608695652;0,217391304347826
"800";"other";"signal";0,136363636363636;0,318181818181818;0,454545454545455;0,0909090909090909
"801";"other";"signal";0,111111111111111;0,277777777777778;0,5;0,111111111111111
"802";"other";"signal";0,111111111111111;0,277777777777778;0,555555555555556;0,0555555555555556
"803";"other";"signal";0,172413793103448;0,379310344827586;0,379310344827586;0,0689655172413793
"804";"other";"signal";0,0555555555555556;0,222222222222222;0,444444444444444;0,277777777777778
"805";"other";"signal";0,2;0,2;0,3;0,3
"806";"other";"signal";0;0,117647058823529;0,705882352941177;0,176470588235294
"807";"other";"signal";0,0625;0,25;0,375;0,3125
"808";"other";"signal";0,173913043478261;0,217391304347826;0,391304347826087;0,217391304347826
"809";"other";"signal";0,178571428571429;0,25;0,357142857142857;0,214285714285714
"810";"other";"signal";0,178571428571429;0,285714285714286;0,392857142857143;0,142857142857143
"811";"other";"signal";0,08;0,32;0,4;0,2
"812";"other";"signal";0,0833333333333333;0,25;0,416666666666667;0,25
"813";"other";"signal";0,25;0,25;0,40625;0,09375
"814";"other";"signal";0,0714285714285714;0,285714285714286;0,642857142857143;0
"815";"other";"signal";0,0909090909090909;0,409090909090909;0,454545454545455;0,0454545454545455
"816";"other";"signal";0,214285714285714;0,178571428571429;0,428571428571429;0,178571428571429
"817";"other";"signal";0,0909090909090909;0,272727272727273;0,545454545454545;0,0909090909090909
"818";"other";"signal";0,0625;0,3125;0,4375;0,1875
"819";"other";"signal";0,222222222222222;0,166666666666667;0,5;0,111111111111111
"820";"other";"signal";0,0769230769230769;0,153846153846154;0,576923076923077;0,192307692307692
"821";"other";"signal";0,0952380952380952;0,19047619047619;0,476190476190476;0,238095238095238
"822";"other";"signal";0,125;0,1875;0,5;0,1875
"823";"other";"signal";0,235294117647059;0,176470588235294;0,588235294117647;0
"824";"other";"signal";0,111111111111111;0,333333333333333;0,5;0,0555555555555556
"825";"other";"signal";0,111111111111111;0,277777777777778;0,555555555555556;0,0555555555555556
"826";"other";"signal";0,111111111111111;0,277777777777778;0,555555555555556;0,0555555555555556
"827";"other";"signal";0,176470588235294;0,176470588235294;0,470588235294118;0,176470588235294
"828";"other";"signal";0,176470588235294;0,176470588235294;0,470588235294118;0,176470588235294
"829";"other";"signal";0,117647058823529;0,235294117647059;0,529411764705882;0,117647058823529
"830";"other";"signal";0,176470588235294;0,176470588235294;0,470588235294118;0,176470588235294
"831";"other";"signal";0,130434782608696;0,217391304347826;0,478260869565217;0,173913043478261
"832";"other";"signal";0,222222222222222;0,296296296296296;0,333333333333333;0,148148148148148
"833";"other";"signal";0,130434782608696;0,173913043478261;0,434782608695652;0,260869565217391
"834";"other";"signal";0,133333333333333;0,266666666666667;0,5;0,1
"835";"other";"signal";0,05;0,35;0,55;0,05
"836";"other";"signal";0;0,391304347826087;0,434782608695652;0,173913043478261
"837";"other";"signal";0,0588235294117647;0,352941176470588;0,588235294117647;0
"838";"other";"signal";0,0588235294117647;0,117647058823529;0,588235294117647;0,235294117647059
"839";"other";"signal";0,166666666666667;0,222222222222222;0,5;0,111111111111111
"840";"other";"signal";0,0555555555555556;0,277777777777778;0,555555555555556;0,111111111111111
"841";"other";"signal";0,0555555555555556;0,277777777777778;0,5;0,166666666666667
"842";"other";"signal";0,275862068965517;0,137931034482759;0,551724137931034;0,0344827586206897
"843";"other";"signal";0,0434782608695652;0,434782608695652;0,391304347826087;0,130434782608696
"844";"other";"signal";0,12;0,32;0,44;0,12
"845";"other";"signal";0,2;0,2;0,35;0,25
"846";"other";"signal";0,176470588235294;0,117647058823529;0,529411764705882;0,176470588235294
"847";"other";"signal";0,0666666666666667;0,266666666666667;0,466666666666667;0,2
"848";"other";"signal";0;0,2;0,6;0,2
"849";"other";"signal";0,166666666666667;0,433333333333333;0,266666666666667;0,133333333333333
"850";"other";"signal";0,111111111111111;0,222222222222222;0,611111111111111;0,0555555555555556
"851";"other";"signal";0,0476190476190476;0,142857142857143;0,619047619047619;0,19047619047619
"852";"other";"signal";0,0526315789473684;0,315789473684211;0,473684210526316;0,157894736842105
"853";"other";"signal";0,0454545454545455;0,318181818181818;0,545454545454545;0,0909090909090909
"854";"other";"signal";0,176470588235294;0,352941176470588;0,411764705882353;0,0588235294117647
"855";"other";"signal";0,111111111111111;0,111111111111111;0,5;0,277777777777778
"856";"other";"signal";0,157894736842105;0,210526315789474;0,421052631578947;0,210526315789474
"857";"other";"signal";0,157894736842105;0,210526315789474;0,421052631578947;0,210526315789474
"858";"other";"signal";0,0555555555555556;0,222222222222222;0,555555555555556;0,166666666666667
"859";"other";"signal";0,0588235294117647;0,352941176470588;0,411764705882353;0,176470588235294
"860";"other";"signal";0,192307692307692;0,230769230769231;0,423076923076923;0,153846153846154
"861";"other";"signal";0,115384615384615;0,153846153846154;0,538461538461538;0,192307692307692
"862";"other";"signal";0,176470588235294;0,0588235294117647;0,411764705882353;0,352941176470588
"863";"other";"signal";0,176470588235294;0,0588235294117647;0,470588235294118;0,294117647058824
"864";"other";"signal";0,210526315789474;0,105263157894737;0,368421052631579;0,315789473684211
"865";"other";"signal";0,222222222222222;0,0555555555555556;0,388888888888889;0,333333333333333
"866";"other";"signal";0,157894736842105;0;0,526315789473684;0,315789473684211
"867";"other";"signal";0,04;0,44;0,36;0,16
"868";"other";"signal";0,321428571428571;0,142857142857143;0,357142857142857;0,178571428571429
"869";"other";"signal";0,285714285714286;0,178571428571429;0,428571428571429;0,107142857142857
"870";"other";"signal";0,321428571428571;0,178571428571429;0,357142857142857;0,142857142857143
"871";"other";"signal";0,111111111111111;0,333333333333333;0,5;0,0555555555555556
"872";"other";"signal";0,148148148148148;0,222222222222222;0,444444444444444;0,185185185185185
"873";"other";"signal";0,0476190476190476;0,333333333333333;0,571428571428571;0,0476190476190476
"874";"other";"signal";0,157894736842105;0,210526315789474;0,578947368421053;0,0526315789473684
"875";"other";"signal";0,157894736842105;0,157894736842105;0,631578947368421;0,0526315789473684
"876";"other";"signal";0,1875;0,1875;0,5;0,125
"877";"other";"signal";0,146341463414634;0,24390243902439;0,268292682926829;0,341463414634146
"878";"other";"signal";0,0476190476190476;0,285714285714286;0,523809523809524;0,142857142857143
"879";"other";"signal";0,129032258064516;0,193548387096774;0,387096774193548;0,290322580645161
"880";"other";"signal";0,0666666666666667;0,2;0,466666666666667;0,266666666666667
"881";"other";"signal";0,217391304347826;0,217391304347826;0,391304347826087;0,173913043478261
"882";"other";"signal";0,0952380952380952;0,238095238095238;0,333333333333333;0,333333333333333
"883";"other";"signal";0,15;0,1;0,45;0,3
"884";"other";"signal";0,111111111111111;0,277777777777778;0,5;0,111111111111111
"885";"other";"signal";0,0555555555555556;0,277777777777778;0,277777777777778;0,388888888888889
"886";"other";"signal";0,1;0,366666666666667;0,466666666666667;0,0666666666666667
"887";"other";"signal";0,0434782608695652;0,304347826086957;0,434782608695652;0,217391304347826
"888";"other";"signal";0,24;0,12;0,48;0,16
"889";"other";"signal";0,173913043478261;0,173913043478261;0,434782608695652;0,217391304347826
"890";"other";"signal";0,16;0,24;0,44;0,16
"891";"other";"signal";0,0454545454545455;0,272727272727273;0,545454545454545;0,136363636363636
"892";"other";"signal";0,130434782608696;0,347826086956522;0,347826086956522;0,173913043478261
"893";"other";"signal";0,0454545454545455;0,227272727272727;0,545454545454545;0,181818181818182
"894";"other";"signal";0,0454545454545455;0,318181818181818;0,5;0,136363636363636
"895";"other";"signal";0,0645161290322581;0,32258064516129;0,387096774193548;0,225806451612903
"896";"other";"signal";0,166666666666667;0,266666666666667;0,533333333333333;0,0333333333333333
"897";"other";"signal";0,0384615384615385;0,192307692307692;0,461538461538462;0,307692307692308
"898";"other";"signal";0,0454545454545455;0,227272727272727;0,590909090909091;0,136363636363636
"899";"other";"signal";0,0476190476190476;0,285714285714286;0,428571428571429;0,238095238095238
"900";"other";"signal";0,0714285714285714;0;0,5;0,428571428571429
"901";"other";"signal";0,0714285714285714;0;0,5;0,428571428571429
"902";"other";"signal";0,0714285714285714;0,0714285714285714;0,428571428571429;0,428571428571429
"903";"other";"signal";0,125;0,0625;0,625;0,1875
"904";"other";"signal";0,0714285714285714;0,0714285714285714;0,428571428571429;0,428571428571429
"905";"other";"signal";0,0666666666666667;0,0666666666666667;0,533333333333333;0,333333333333333
"906";"other";"signal";0,0666666666666667;0,0666666666666667;0,533333333333333;0,333333333333333
"907";"other";"signal";0,0666666666666667;0,0666666666666667;0,533333333333333;0,333333333333333
"908";"other";"signal";0,0714285714285714;0,0714285714285714;0,428571428571429;0,428571428571429
"909";"other";"signal";0,0666666666666667;0,0666666666666667;0,533333333333333;0,333333333333333
"910";"other";"signal";0,0666666666666667;0,133333333333333;0,4;0,4
"911";"other";"signal";0;0,2;0,466666666666667;0,333333333333333
"912";"other";"signal";0,0666666666666667;0,0666666666666667;0,533333333333333;0,333333333333333
"913";"other";"signal";0;0,133333333333333;0,533333333333333;0,333333333333333
"914";"other";"signal";0,0666666666666667;0,0666666666666667;0,6;0,266666666666667
"915";"other";"signal";0,0666666666666667;0,0666666666666667;0,533333333333333;0,333333333333333
"916";"other";"signal";0,0666666666666667;0,0666666666666667;0,6;0,266666666666667
"917";"other";"signal";0,0714285714285714;0,142857142857143;0,428571428571429;0,357142857142857
"918";"other";"signal";0,0588235294117647;0,235294117647059;0,647058823529412;0,0588235294117647
"919";"other";"signal";0,0588235294117647;0,176470588235294;0,470588235294118;0,294117647058824
"920";"other";"signal";0,0588235294117647;0,176470588235294;0,470588235294118;0,294117647058824
"921";"other";"signal";0,0588235294117647;0,176470588235294;0,470588235294118;0,294117647058824
"922";"other";"signal";0,0555555555555556;0,222222222222222;0,555555555555556;0,166666666666667
"923";"other";"signal";0,136363636363636;0,227272727272727;0,545454545454545;0,0909090909090909
"924";"other";"signal";0,217391304347826;0,217391304347826;0,434782608695652;0,130434782608696
"925";"other";"signal";0,217391304347826;0,260869565217391;0,434782608695652;0,0869565217391304
"926";"other";"signal";0,173913043478261;0,304347826086957;0,391304347826087;0,130434782608696
"927";"other";"signal";0,217391304347826;0,217391304347826;0,391304347826087;0,173913043478261
"928";"other";"signal";0,0952380952380952;0,19047619047619;0,571428571428571;0,142857142857143
"929";"other";"signal";0,0588235294117647;0,352941176470588;0,588235294117647;0
"930";"other";"signal";0,125;0,375;0,5;0
"931";"other";"signal";0,111111111111111;0,277777777777778;0,555555555555556;0,0555555555555556
"932";"other";"signal";0,111111111111111;0,277777777777778;0,555555555555556;0,0555555555555556
"933";"other";"signal";0,222222222222222;0,259259259259259;0,37037037037037;0,148148148148148
"934";"other";"signal";0,130434782608696;0,217391304347826;0,478260869565217;0,173913043478261
"935";"other";"signal";0,0555555555555556;0,166666666666667;0,444444444444444;0,333333333333333
"936";"other";"signal";0,130434782608696;0,217391304347826;0,478260869565217;0,173913043478261
"937";"other";"signal";0;0,0769230769230769;0,769230769230769;0,153846153846154
"938";"other";"signal";0;0,153846153846154;0,692307692307692;0,153846153846154
"939";"other";"signal";0,157894736842105;0,263157894736842;0,526315789473684;0,0526315789473684
"940";"other";"signal";0,157894736842105;0,263157894736842;0,526315789473684;0,0526315789473684
"941";"other";"signal";0,0588235294117647;0,176470588235294;0,529411764705882;0,235294117647059
"942";"other";"signal";0,0526315789473684;0,263157894736842;0,421052631578947;0,263157894736842
"943";"other";"signal";0,173913043478261;0,260869565217391;0,478260869565217;0,0869565217391304
"944";"other";"signal";0,181818181818182;0,181818181818182;0,454545454545455;0,181818181818182
"945";"other";"signal";0,181818181818182;0,272727272727273;0,409090909090909;0,136363636363636
"946";"other";"signal";0,0952380952380952;0,19047619047619;0,428571428571429;0,285714285714286
"947";"other";"signal";0,0909090909090909;0,318181818181818;0,454545454545455;0,136363636363636
"948";"other";"signal";0,130434782608696;0,130434782608696;0,521739130434783;0,217391304347826
"949";"other";"signal";0,125;0,208333333333333;0,541666666666667;0,125
"950";"other";"signal";0,136363636363636;0,227272727272727;0,5;0,136363636363636
"951";"other";"signal";0,272727272727273;0,0909090909090909;0,454545454545455;0,181818181818182
"952";"other";"signal";0,08;0,44;0,28;0,2
"953";"other";"signal";0;0,35;0,45;0,2
"954";"other";"signal";0,0666666666666667;0,333333333333333;0,6;0
"955";"other";"signal";0,136363636363636;0,181818181818182;0,5;0,181818181818182
"956";"other";"signal";0,129032258064516;0,161290322580645;0,354838709677419;0,354838709677419
"957";"other";"signal";0,111111111111111;0,222222222222222;0,555555555555556;0,111111111111111
"958";"other";"signal";0,181818181818182;0,136363636363636;0,318181818181818;0,363636363636364
"959";"other";"signal";0,181818181818182;0,0909090909090909;0,318181818181818;0,409090909090909
"960";"other";"signal";0,0769230769230769;0,307692307692308;0,384615384615385;0,230769230769231
"961";"other";"signal";0,0666666666666667;0,2;0,4;0,333333333333333
"962";"other";"signal";0,166666666666667;0,333333333333333;0,458333333333333;0,0416666666666667
"963";"other";"signal";0,0526315789473684;0,421052631578947;0,421052631578947;0,105263157894737
"964";"other";"signal";0,142857142857143;0,238095238095238;0,428571428571429;0,19047619047619
"965";"other";"signal";0,1;0,3;0,5;0,1
"966";"other";"signal";0,176470588235294;0,117647058823529;0,529411764705882;0,176470588235294
"967";"other";"signal";0,0869565217391304;0,391304347826087;0,347826086956522;0,173913043478261
"968";"other";"signal";0,2;0,266666666666667;0,4;0,133333333333333
"969";"other";"signal";0,181818181818182;0,181818181818182;0,333333333333333;0,303030303030303
"970";"other";"signal";0;0,1875;0,5625;0,25
"971";"other";"signal";0,130434782608696;0,347826086956522;0,260869565217391;0,260869565217391
"972";"other";"signal";0,117647058823529;0,117647058823529;0,470588235294118;0,294117647058824
"973";"other";"signal";0,111111111111111;0,111111111111111;0,5;0,277777777777778
"974";"other";"signal";0,1;0,35;0,45;0,1
"975";"other";"signal";0,136363636363636;0,272727272727273;0,545454545454545;0,0454545454545455
"976";"other";"signal";0,192307692307692;0,192307692307692;0,538461538461538;0,0769230769230769
"977";"other";"signal";0,130434782608696;0,217391304347826;0,521739130434783;0,130434782608696
"978";"other";"signal";0,0714285714285714;0,357142857142857;0,357142857142857;0,214285714285714
"979";"other";"signal";0,05;0,2;0,4;0,35
"980";"other";"signal";0,145454545454545;0,436363636363636;0,327272727272727;0,0909090909090909
"981";"other";"signal";0,185185185185185;0,333333333333333;0,259259259259259;0,222222222222222
"982";"other";"signal";0,151515151515152;0,212121212121212;0,363636363636364;0,272727272727273
"983";"other";"signal";0,1;0,3;0,35;0,25
"984";"other";"signal";0,1;0,3;0,55;0,05
"985";"other";"signal";0,0625;0,3125;0,375;0,25
"986";"other";"signal";0,130434782608696;0,304347826086957;0,391304347826087;0,173913043478261
"987";"other";"signal";0,130434782608696;0,260869565217391;0,304347826086957;0,304347826086957
"988";"other";"signal";0,130434782608696;0,304347826086957;0,304347826086957;0,260869565217391
"989";"other";"signal";0,1;0,25;0,35;0,3
"990";"other";"signal";0,1;0,25;0,3;0,35
"991";"other";"signal";0,181818181818182;0,181818181818182;0,454545454545455;0,181818181818182
"992";"other";"signal";0,136363636363636;0,136363636363636;0,681818181818182;0,0454545454545455
"993";"other";"signal";0,111111111111111;0,333333333333333;0,444444444444444;0,111111111111111
"994";"other";"signal";0,0588235294117647;0,235294117647059;0,529411764705882;0,176470588235294
"995";"other";"signal";0,0588235294117647;0,0588235294117647;0,529411764705882;0,352941176470588
"996";"other";"signal";0,0454545454545455;0,227272727272727;0,454545454545455;0,272727272727273
"997";"other";"signal";0,0555555555555556;0,222222222222222;0,444444444444444;0,277777777777778
"998";"other";"signal";0,0833333333333333;0,333333333333333;0,416666666666667;0,166666666666667
"999";"other";"signal";0,111111111111111;0,259259259259259;0,37037037037037;0,259259259259259
"1000";"other";"signal";0,0909090909090909;0,136363636363636;0,545454545454545;0,227272727272727
"1001";"other";"signal";0,136363636363636;0,318181818181818;0,409090909090909;0,136363636363636
"1002";"other";"signal";0,166666666666667;0,222222222222222;0,5;0,111111111111111
"1003";"other";"signal";0,238095238095238;0;0,666666666666667;0,0952380952380952
"1004";"other";"signal";0,0625;0,125;0,625;0,1875
"1005";"other";"signal";0,0952380952380952;0,285714285714286;0,333333333333333;0,285714285714286
"1006";"other";"signal";0;0,166666666666667;0,666666666666667;0,166666666666667
"1007";"other";"signal";0,0882352941176471;0,382352941176471;0,5;0,0294117647058824
"1008";"other";"signal";0,166666666666667;0,2;0,533333333333333;0,1
"1009";"other";"signal";0,105263157894737;0,105263157894737;0,578947368421053;0,210526315789474
"1010";"other";"signal";0,105263157894737;0,105263157894737;0,578947368421053;0,210526315789474
"1011";"other";"signal";0,0555555555555556;0,111111111111111;0,666666666666667;0,166666666666667
"1012";"other";"signal";0,0555555555555556;0,166666666666667;0,611111111111111;0,166666666666667
"1013";"other";"signal";0,19047619047619;0,19047619047619;0,571428571428571;0,0476190476190476
"1014";"other";"signal";0,105263157894737;0,157894736842105;0,473684210526316;0,263157894736842
"1015";"other";"signal";0,0740740740740741;0,333333333333333;0,37037037037037;0,222222222222222
"1016";"other";"signal";0,137931034482759;0,275862068965517;0,413793103448276;0,172413793103448
"1017";"other";"signal";0,272727272727273;0,0909090909090909;0,545454545454545;0,0909090909090909
"1018";"other";"signal";0,142857142857143;0,0952380952380952;0,523809523809524;0,238095238095238
"1019";"other";"signal";0,117647058823529;0,411764705882353;0,352941176470588;0,117647058823529
"1020";"other";"signal";0,0588235294117647;0,176470588235294;0,529411764705882;0,235294117647059
"1021";"other";"signal";0,117647058823529;0,176470588235294;0,529411764705882;0,176470588235294
"1022";"other";"signal";0,117647058823529;0,176470588235294;0,411764705882353;0,294117647058824
"1023";"other";"signal";0,176470588235294;0,294117647058824;0,235294117647059;0,294117647058824
"1024";"other";"signal";0,2;0;0,6;0,2
"1025";"other";"signal";0,24;0,2;0,44;0,12
"1026";"other";"signal";0,0434782608695652;0,347826086956522;0,304347826086957;0,304347826086957
"1027";"other";"signal";0,222222222222222;0,111111111111111;0,611111111111111;0,0555555555555556
"1028";"other";"signal";0,0588235294117647;0,352941176470588;0,529411764705882;0,0588235294117647
"1029";"other";"signal";0,208333333333333;0,208333333333333;0,416666666666667;0,166666666666667
"1030";"other";"signal";0,133333333333333;0,0666666666666667;0,533333333333333;0,266666666666667
"1031";"other";"signal";0,258064516129032;0,129032258064516;0,387096774193548;0,225806451612903
"1032";"other";"signal";0,0714285714285714;0,142857142857143;0,428571428571429;0,357142857142857
"1033";"other";"signal";0,1;0,2;0,5;0,2
"1034";"other";"signal";0;0,388888888888889;0,444444444444444;0,166666666666667
"1035";"other";"signal";0,0454545454545455;0,454545454545455;0,318181818181818;0,181818181818182
"1036";"other";"signal";0,032258064516129;0,451612903225806;0,354838709677419;0,161290322580645
"1037";"other";"signal";0,0526315789473684;0,368421052631579;0,526315789473684;0,0526315789473684
"1038";"other";"signal";0,0625;0,25;0,4375;0,25
"1039";"other";"signal";0,206896551724138;0,206896551724138;0,482758620689655;0,103448275862069
"1040";"other";"signal";0,148148148148148;0,259259259259259;0,444444444444444;0,148148148148148
"1041";"other";"signal";0,142857142857143;0,321428571428571;0,357142857142857;0,178571428571429
"1042";"other";"signal";0,107142857142857;0,25;0,571428571428571;0,0714285714285714
"1043";"other";"signal";0,1;0,3;0,5;0,1
"1044";"other";"signal";0,137931034482759;0,241379310344828;0,517241379310345;0,103448275862069
"1045";"other";"signal";0,172413793103448;0,241379310344828;0,482758620689655;0,103448275862069
"1046";"other";"signal";0,0416666666666667;0,333333333333333;0,375;0,25
"1047";"other";"signal";0,0416666666666667;0,208333333333333;0,375;0,375
"1048";"other";"signal";0,0869565217391304;0,260869565217391;0,347826086956522;0,304347826086957
"1049";"other";"signal";0,0869565217391304;0,173913043478261;0,391304347826087;0,347826086956522
"1050";"other";"signal";0,0833333333333333;0,208333333333333;0,375;0,333333333333333
"1051";"other";"signal";0,0869565217391304;0,217391304347826;0,391304347826087;0,304347826086957
"1052";"other";"signal";0,0476190476190476;0,285714285714286;0,523809523809524;0,142857142857143
"1053";"other";"signal";0,142857142857143;0,571428571428571;0,142857142857143;0,142857142857143
"1054";"other";"signal";0,0869565217391304;0,217391304347826;0,434782608695652;0,260869565217391
"1055";"other";"signal";0,0416666666666667;0,291666666666667;0,333333333333333;0,333333333333333
"1056";"other";"signal";0,12;0,24;0,52;0,12
"1057";"other";"signal";0,0869565217391304;0,130434782608696;0,434782608695652;0,347826086956522
"1058";"other";"signal";0,125;0,25;0,541666666666667;0,0833333333333333
"1059";"other";"signal";0,125;0,34375;0,375;0,15625
"1060";"other";"signal";0,125;0,25;0,583333333333333;0,0416666666666667
"1061";"other";"signal";0,0606060606060606;0,393939393939394;0,424242424242424;0,121212121212121
"1062";"other";"signal";0,153846153846154;0,230769230769231;0,269230769230769;0,346153846153846
"1063";"other";"signal";0,192307692307692;0,153846153846154;0,269230769230769;0,384615384615385
"1064";"other";"signal";0,192307692307692;0,230769230769231;0,346153846153846;0,230769230769231
"1065";"other";"signal";0,153846153846154;0,269230769230769;0,269230769230769;0,307692307692308
"1066";"other";"signal";0;0,35;0,4;0,25
"1067";"other";"signal";0,05;0,35;0,4;0,2
"1068";"other";"signal";0,0476190476190476;0,380952380952381;0,380952380952381;0,19047619047619
